run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
baseline_seed1,baseline,none,0,0,0.0,1,1,8.089966030411233e-08,16.330055236816406,75.05000448226929,/kaggle/working/minority-guidance/results/baseline_seed1/samples_1x256x256x3.npz,2026-05-23T13:58:49.487821+00:00
full_seed1,minority-full,full,0,1000,7.0,1,1,0.9310293793678284,0.07146447151899338,94.5607545375824,/kaggle/working/minority-guidance/results/full_seed1/samples_1x256x256x3.npz,2026-05-23T14:00:28.663183+00:00
early_seed1,minority-early,early,0,333,7.0,1,1,0.09624635428190231,2.34084415435791,81.00293326377869,/kaggle/working/minority-guidance/results/early_seed1/samples_1x256x256x3.npz,2026-05-23T14:01:54.353937+00:00
mid_seed1,minority-mid,mid,333,667,7.0,1,1,0.7648436427116394,0.2680838108062744,81.03357768058777,/kaggle/working/minority-guidance/results/mid_seed1/samples_1x256x256x3.npz,2026-05-23T14:03:20.154140+00:00
late_seed1,minority-late,late,667,1000,7.0,1,1,0.6756738424301147,0.3920448422431946,80.86815023422241,/kaggle/working/minority-guidance/results/late_seed1/samples_1x256x256x3.npz,2026-05-23T14:04:45.668392+00:00
baseline_seed2,baseline,none,0,0,0.0,2,1,2.50300709012663e-05,10.59543228149414,74.50444388389587,/kaggle/working/minority-guidance/results/baseline_seed2/samples_1x256x256x3.npz,2026-05-23T14:06:04.735543+00:00
full_seed2,minority-full,full,0,1000,7.0,2,1,0.7305600643157959,0.3139438033103943,92.38701605796814,/kaggle/working/minority-guidance/results/full_seed2/samples_1x256x256x3.npz,2026-05-23T14:07:41.828913+00:00
early_seed2,minority-early,early,0,333,7.0,2,1,0.11516376584768295,2.161400079727173,80.77736043930054,/kaggle/working/minority-guidance/results/early_seed2/samples_1x256x256x3.npz,2026-05-23T14:09:07.146205+00:00
mid_seed2,minority-mid,mid,333,667,7.0,2,1,0.20593219995498657,1.5802083015441895,80.87204027175903,/kaggle/working/minority-guidance/results/mid_seed2/samples_1x256x256x3.npz,2026-05-23T14:10:32.685665+00:00
late_seed2,minority-late,late,667,1000,7.0,2,1,0.0001428009127266705,8.854059219360352,80.85263729095459,/kaggle/working/minority-guidance/results/late_seed2/samples_1x256x256x3.npz,2026-05-23T14:11:58.126805+00:00
baseline_seed3,baseline,none,0,0,0.0,3,1,2.4817532562337874e-07,15.20913028717041,74.35985565185547,/kaggle/working/minority-guidance/results/baseline_seed3/samples_1x256x256x3.npz,2026-05-23T14:13:17.073177+00:00
full_seed3,minority-full,full,0,1000,7.0,3,1,0.8864595293998718,0.12051983177661896,92.36806559562683,/kaggle/working/minority-guidance/results/full_seed3/samples_1x256x256x3.npz,2026-05-23T14:14:54.026739+00:00
early_seed3,minority-early,early,0,333,7.0,3,1,0.043652307242155075,3.1314992904663086,80.81068921089172,/kaggle/working/minority-guidance/results/early_seed3/samples_1x256x256x3.npz,2026-05-23T14:16:19.446557+00:00
mid_seed3,minority-mid,mid,333,667,7.0,3,1,0.6710575819015503,0.3989003598690033,80.8705825805664,/kaggle/working/minority-guidance/results/mid_seed3/samples_1x256x256x3.npz,2026-05-23T14:17:44.819519+00:00
late_seed3,minority-late,late,667,1000,7.0,3,1,0.08659586310386658,2.446503162384033,80.8119204044342,/kaggle/working/minority-guidance/results/late_seed3/samples_1x256x256x3.npz,2026-05-23T14:19:10.334786+00:00
baseline_seed4,baseline,none,0,0,0.0,4,1,1.2268584725916298e-07,15.913639068603516,74.39464616775513,/kaggle/working/minority-guidance/results/baseline_seed4/samples_1x256x256x3.npz,2026-05-23T14:20:29.290051+00:00
full_seed4,minority-full,full,0,1000,7.0,4,1,0.942089319229126,0.059655219316482544,92.29749798774719,/kaggle/working/minority-guidance/results/full_seed4/samples_1x256x256x3.npz,2026-05-23T14:22:06.144423+00:00
early_seed4,minority-early,early,0,333,7.0,4,1,0.00044743946637026966,7.711969375610352,80.73542857170105,/kaggle/working/minority-guidance/results/early_seed4/samples_1x256x256x3.npz,2026-05-23T14:23:31.523738+00:00
mid_seed4,minority-mid,mid,333,667,7.0,4,1,0.21284160017967224,1.5472071170806885,80.72530364990234,/kaggle/working/minority-guidance/results/mid_seed4/samples_1x256x256x3.npz,2026-05-23T14:24:56.790029+00:00
late_seed4,minority-late,late,667,1000,7.0,4,1,0.11929843574762344,2.126127004623413,80.68724274635315,/kaggle/working/minority-guidance/results/late_seed4/samples_1x256x256x3.npz,2026-05-23T14:26:22.110066+00:00
baseline_seed5,baseline,none,0,0,0.0,5,1,0.0003527096414472908,7.949865341186523,74.30831503868103,/kaggle/working/minority-guidance/results/baseline_seed5/samples_1x256x256x3.npz,2026-05-23T14:27:41.033291+00:00
