run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
baseline_seed1,baseline,none,0,0,0.0,1,1,8.089966030411233e-08,16.330055236816406,74.95310974121094,/kaggle/working/minority-guidance/results/baseline_seed1/samples_1x256x256x3.npz,2026-05-23T20:21:16.033357+00:00
full_seed1,minority-full,full,0,1000,5.0,1,1,0.9376218318939209,0.06440859287977219,94.88965201377869,/kaggle/working/minority-guidance/results/full_seed1/samples_1x256x256x3.npz,2026-05-23T20:22:55.679236+00:00
early_seed1,minority-early,early,0,333,5.0,1,1,0.04544386640191078,3.0912773609161377,81.12908840179443,/kaggle/working/minority-guidance/results/early_seed1/samples_1x256x256x3.npz,2026-05-23T20:24:21.395453+00:00
mid_seed1,minority-mid,mid,333,667,5.0,1,1,0.7820623517036438,0.2458208054304123,81.11789655685425,/kaggle/working/minority-guidance/results/mid_seed1/samples_1x256x256x3.npz,2026-05-23T20:25:47.159907+00:00
late_seed1,minority-late,late,667,1000,5.0,1,1,0.38525715470314026,0.9538441896438599,80.85420489311218,/kaggle/working/minority-guidance/results/late_seed1/samples_1x256x256x3.npz,2026-05-23T20:27:12.576369+00:00
baseline_seed2,baseline,none,0,0,0.0,2,1,2.50300709012663e-05,10.59543228149414,74.46755576133728,/kaggle/working/minority-guidance/results/baseline_seed2/samples_1x256x256x3.npz,2026-05-23T20:28:31.649915+00:00
full_seed2,minority-full,full,0,1000,5.0,2,1,0.7184526324272156,0.33065545558929443,92.55432367324829,/kaggle/working/minority-guidance/results/full_seed2/samples_1x256x256x3.npz,2026-05-23T20:30:08.851540+00:00
early_seed2,minority-early,early,0,333,5.0,2,1,0.060720860958099365,2.8014678955078125,81.02234268188477,/kaggle/working/minority-guidance/results/early_seed2/samples_1x256x256x3.npz,2026-05-23T20:31:34.498952+00:00
mid_seed2,minority-mid,mid,333,667,5.0,2,1,0.13802359998226166,1.9803305864334106,81.00248146057129,/kaggle/working/minority-guidance/results/mid_seed2/samples_1x256x256x3.npz,2026-05-23T20:33:00.142310+00:00
late_seed2,minority-late,late,667,1000,5.0,2,1,0.002364491578191519,6.047192096710205,81.24335646629333,/kaggle/working/minority-guidance/results/late_seed2/samples_1x256x256x3.npz,2026-05-23T20:34:26.193381+00:00
baseline_seed3,baseline,none,0,0,0.0,3,1,2.4817532562337874e-07,15.20913028717041,74.68880772590637,/kaggle/working/minority-guidance/results/baseline_seed3/samples_1x256x256x3.npz,2026-05-23T20:35:45.607937+00:00
full_seed3,minority-full,full,0,1000,5.0,3,1,0.9463517665863037,0.0551409088075161,92.6966323852539,/kaggle/working/minority-guidance/results/full_seed3/samples_1x256x256x3.npz,2026-05-23T20:37:22.921432+00:00
early_seed3,minority-early,early,0,333,5.0,3,1,0.013025423511862755,4.3408522605896,80.9652669429779,/kaggle/working/minority-guidance/results/early_seed3/samples_1x256x256x3.npz,2026-05-23T20:38:48.652540+00:00
mid_seed3,minority-mid,mid,333,667,5.0,3,1,0.4106103181838989,0.8901106119155884,81.2800178527832,/kaggle/working/minority-guidance/results/mid_seed3/samples_1x256x256x3.npz,2026-05-23T20:40:14.718473+00:00
late_seed3,minority-late,late,667,1000,5.0,3,1,5.0523703976068646e-05,9.893068313598633,81.27749228477478,/kaggle/working/minority-guidance/results/late_seed3/samples_1x256x256x3.npz,2026-05-23T20:41:40.736173+00:00
baseline_seed4,baseline,none,0,0,0.0,4,1,1.2268584725916298e-07,15.913639068603516,74.85716891288757,/kaggle/working/minority-guidance/results/baseline_seed4/samples_1x256x256x3.npz,2026-05-23T20:43:00.340111+00:00
full_seed4,minority-full,full,0,1000,5.0,4,1,0.9326649904251099,0.06970921903848648,93.06883025169373,/kaggle/working/minority-guidance/results/full_seed4/samples_1x256x256x3.npz,2026-05-23T20:44:38.240445+00:00
early_seed4,minority-early,early,0,333,5.0,4,1,2.762964413705049e-06,12.799206733703613,81.17627763748169,/kaggle/working/minority-guidance/results/early_seed4/samples_1x256x256x3.npz,2026-05-23T20:46:04.094993+00:00
mid_seed4,minority-mid,mid,333,667,5.0,4,1,0.1369038075208664,1.9884767532348633,81.29713106155396,/kaggle/working/minority-guidance/results/mid_seed4/samples_1x256x256x3.npz,2026-05-23T20:47:30.132865+00:00
late_seed4,minority-late,late,667,1000,5.0,4,1,0.0003160421911161393,8.059635162353516,81.31928777694702,/kaggle/working/minority-guidance/results/late_seed4/samples_1x256x256x3.npz,2026-05-23T20:48:56.214190+00:00
baseline_seed5,baseline,none,0,0,0.0,5,1,0.0003527096414472908,7.949865341186523,74.71325612068176,/kaggle/working/minority-guidance/results/baseline_seed5/samples_1x256x256x3.npz,2026-05-23T20:50:15.774144+00:00
full_seed5,minority-full,full,0,1000,5.0,5,1,0.7736456990242004,0.2566412389278412,93.17611789703369,/kaggle/working/minority-guidance/results/full_seed5/samples_1x256x256x3.npz,2026-05-23T20:51:53.603075+00:00
early_seed5,minority-early,early,0,333,5.0,5,1,0.038654182106256485,3.2531003952026367,81.18824625015259,/kaggle/working/minority-guidance/results/early_seed5/samples_1x256x256x3.npz,2026-05-23T20:53:19.492436+00:00
mid_seed5,minority-mid,mid,333,667,5.0,5,1,0.4624417722225189,0.7712345719337463,81.31872344017029,/kaggle/working/minority-guidance/results/mid_seed5/samples_1x256x256x3.npz,2026-05-23T20:54:45.584867+00:00
late_seed5,minority-late,late,667,1000,5.0,5,1,0.6052876114845276,0.5020515322685242,81.37422227859497,/kaggle/working/minority-guidance/results/late_seed5/samples_1x256x256x3.npz,2026-05-23T20:56:11.582288+00:00
baseline_seed6,baseline,none,0,0,0.0,6,1,2.2029957108316012e-05,10.72310733795166,74.80855894088745,/kaggle/working/minority-guidance/results/baseline_seed6/samples_1x256x256x3.npz,2026-05-23T20:57:31.154518+00:00
full_seed6,minority-full,full,0,1000,5.0,6,1,0.48336899280548096,0.7269749641418457,92.97451329231262,/kaggle/working/minority-guidance/results/full_seed6/samples_1x256x256x3.npz,2026-05-23T20:59:08.846251+00:00
early_seed6,minority-early,early,0,333,5.0,6,1,0.0003399653360247612,7.986666679382324,81.03142666816711,/kaggle/working/minority-guidance/results/early_seed6/samples_1x256x256x3.npz,2026-05-23T21:00:34.561976+00:00
mid_seed6,minority-mid,mid,333,667,5.0,6,1,0.05516611039638519,2.8974063396453857,81.1327714920044,/kaggle/working/minority-guidance/results/mid_seed6/samples_1x256x256x3.npz,2026-05-23T21:02:00.390986+00:00
late_seed6,minority-late,late,667,1000,5.0,6,1,8.217807044275105e-05,9.406621932983398,80.89901518821716,/kaggle/working/minority-guidance/results/late_seed6/samples_1x256x256x3.npz,2026-05-23T21:03:26.060974+00:00
baseline_seed7,baseline,none,0,0,0.0,7,1,6.616700716222113e-07,14.228498458862305,74.72748160362244,/kaggle/working/minority-guidance/results/baseline_seed7/samples_1x256x256x3.npz,2026-05-23T21:04:45.624743+00:00
full_seed7,minority-full,full,0,1000,5.0,7,1,0.8018931150436401,0.22077994048595428,92.79895114898682,/kaggle/working/minority-guidance/results/full_seed7/samples_1x256x256x3.npz,2026-05-23T21:06:23.043395+00:00
early_seed7,minority-early,early,0,333,5.0,7,1,0.04381527751684189,3.127772808074951,80.87982726097107,/kaggle/working/minority-guidance/results/early_seed7/samples_1x256x256x3.npz,2026-05-23T21:07:48.575774+00:00
mid_seed7,minority-mid,mid,333,667,5.0,7,1,0.3749805688858032,0.9808810353279114,80.98448491096497,/kaggle/working/minority-guidance/results/mid_seed7/samples_1x256x256x3.npz,2026-05-23T21:09:14.217623+00:00
late_seed7,minority-late,late,667,1000,5.0,7,1,0.010456014424562454,4.560577869415283,80.9432623386383,/kaggle/working/minority-guidance/results/late_seed7/samples_1x256x256x3.npz,2026-05-23T21:10:40.008869+00:00
baseline_seed8,baseline,none,0,0,0.0,8,1,3.733830453711562e-06,12.498075485229492,74.65567779541016,/kaggle/working/minority-guidance/results/baseline_seed8/samples_1x256x256x3.npz,2026-05-23T21:11:59.352030+00:00
