run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
slide_4_seed5,slide_4,slide_4,500,750,3.5,5,1,5.488010720000602e-05,9.810359954833984,80.71183061599731,/kaggle/working/minority-guidance/results/slide_4_seed5/samples_1x256x256x3.npz,2026-05-24T09:34:37.951975+00:00
slide_5_seed5,slide_5,slide_5,625,875,3.5,5,1,2.821363159455359e-05,10.47570514678955,80.7311577796936,/kaggle/working/minority-guidance/results/slide_5_seed5/samples_1x256x256x3.npz,2026-05-24T09:36:03.479950+00:00
slide_6_seed5,slide_6,slide_6,750,1000,3.5,5,1,0.0007323896861635149,7.219197750091553,80.74593329429626,/kaggle/working/minority-guidance/results/slide_6_seed5/samples_1x256x256x3.npz,2026-05-24T09:37:28.906706+00:00
baseline_seed6,baseline,none,0,0,0.0,6,1,2.2029957108316012e-05,10.72310733795166,75.58056879043579,/kaggle/working/minority-guidance/results/baseline_seed6/samples_1x256x256x3.npz,2026-05-24T09:38:49.174524+00:00
full_seed6,minority-full,full,0,1000,3.5,6,1,0.8110636472702026,0.20940877497196198,93.79902648925781,/kaggle/working/minority-guidance/results/full_seed6/samples_1x256x256x3.npz,2026-05-24T09:40:27.803424+00:00
slide_0_seed6,slide_0,slide_0,0,250,3.5,6,1,5.8957852161256596e-05,9.738687515258789,80.6786642074585,/kaggle/working/minority-guidance/results/slide_0_seed6/samples_1x256x256x3.npz,2026-05-24T09:41:53.279432+00:00
slide_1_seed6,slide_1,slide_1,125,375,3.5,6,1,0.00022467627422884107,8.400850296020508,80.91180372238159,/kaggle/working/minority-guidance/results/slide_1_seed6/samples_1x256x256x3.npz,2026-05-24T09:43:18.997060+00:00
slide_2_seed6,slide_2,slide_2,250,500,3.5,6,1,0.0057850005105137825,5.152486801147461,80.88117599487305,/kaggle/working/minority-guidance/results/slide_2_seed6/samples_1x256x256x3.npz,2026-05-24T09:44:44.647965+00:00
slide_3_seed6,slide_3,slide_3,375,625,3.5,6,1,0.002672280417755246,5.924822807312012,80.58566951751709,/kaggle/working/minority-guidance/results/slide_3_seed6/samples_1x256x256x3.npz,2026-05-24T09:46:09.935722+00:00
slide_4_seed6,slide_4,slide_4,500,750,3.5,6,1,0.004048723727464676,5.5093536376953125,80.62147784233093,/kaggle/working/minority-guidance/results/slide_4_seed6/samples_1x256x256x3.npz,2026-05-24T09:47:35.305544+00:00
slide_5_seed6,slide_5,slide_5,625,875,3.5,6,1,0.006006645504385233,5.114888668060303,80.62662625312805,/kaggle/working/minority-guidance/results/slide_5_seed6/samples_1x256x256x3.npz,2026-05-24T09:49:00.566925+00:00
slide_6_seed6,slide_6,slide_6,750,1000,3.5,6,1,0.00030953375971876085,8.080443382263184,80.547367811203,/kaggle/working/minority-guidance/results/slide_6_seed6/samples_1x256x256x3.npz,2026-05-24T09:50:25.784457+00:00
baseline_seed7,baseline,none,0,0,0.0,7,1,6.616700716222113e-07,14.228498458862305,75.54607558250427,/kaggle/working/minority-guidance/results/baseline_seed7/samples_1x256x256x3.npz,2026-05-24T09:51:46.033372+00:00
full_seed7,minority-full,full,0,1000,3.5,7,1,0.9574441909790039,0.04348784685134888,93.64957213401794,/kaggle/working/minority-guidance/results/full_seed7/samples_1x256x256x3.npz,2026-05-24T09:53:24.408755+00:00
slide_0_seed7,slide_0,slide_0,0,250,3.5,7,1,8.292086567962542e-05,9.397624015808105,80.66476225852966,/kaggle/working/minority-guidance/results/slide_0_seed7/samples_1x256x256x3.npz,2026-05-24T09:54:49.735923+00:00
slide_1_seed7,slide_1,slide_1,125,375,3.5,7,1,0.023886002600193024,3.7344627380371094,80.64175724983215,/kaggle/working/minority-guidance/results/slide_1_seed7/samples_1x256x256x3.npz,2026-05-24T09:56:15.092681+00:00
slide_2_seed7,slide_2,slide_2,250,500,3.5,7,1,2.402089194220025e-05,10.636587142944336,80.44487714767456,/kaggle/working/minority-guidance/results/slide_2_seed7/samples_1x256x256x3.npz,2026-05-24T09:57:40.197745+00:00
slide_3_seed7,slide_3,slide_3,375,625,3.5,7,1,0.023350784555077553,3.757124662399292,80.42746591567993,/kaggle/working/minority-guidance/results/slide_3_seed7/samples_1x256x256x3.npz,2026-05-24T09:59:05.318308+00:00
slide_4_seed7,slide_4,slide_4,500,750,3.5,7,1,0.1991194635629654,1.6138502359390259,80.50970911979675,/kaggle/working/minority-guidance/results/slide_4_seed7/samples_1x256x256x3.npz,2026-05-24T10:00:30.501918+00:00
slide_5_seed7,slide_5,slide_5,625,875,3.5,7,1,0.5749958157539368,0.5533924698829651,80.48637771606445,/kaggle/working/minority-guidance/results/slide_5_seed7/samples_1x256x256x3.npz,2026-05-24T10:01:55.854931+00:00
slide_6_seed7,slide_6,slide_6,750,1000,3.5,7,1,0.010109986178576946,4.594231605529785,80.64974236488342,/kaggle/working/minority-guidance/results/slide_6_seed7/samples_1x256x256x3.npz,2026-05-24T10:03:21.205787+00:00
baseline_seed8,baseline,none,0,0,0.0,8,1,3.733830453711562e-06,12.498075485229492,75.58120226860046,/kaggle/working/minority-guidance/results/baseline_seed8/samples_1x256x256x3.npz,2026-05-24T10:04:41.459019+00:00
full_seed8,minority-full,full,0,1000,3.5,8,1,0.8341683745384216,0.18132004141807556,93.60213708877563,/kaggle/working/minority-guidance/results/full_seed8/samples_1x256x256x3.npz,2026-05-24T10:06:19.824953+00:00
