run_id,condition,guidance_window,t_start,t_end,guidance_scale,seed,n_generated,classifier_mean_confidence,classifier_mean_loss,runtime_seconds,artifact_path,timestamp
early_seed90,minority-early,early,0,333,3.5,90,1,0.013386151753365993,4.313534736633301,81.27787041664124,/kaggle/working/minority-guidance/results/early_seed90/samples_1x256x256x3.npz,2026-05-24T13:21:00.634026+00:00
mid_seed90,minority-mid,mid,333,667,3.5,90,1,0.1628873348236084,1.8146965503692627,81.51988863945007,/kaggle/working/minority-guidance/results/mid_seed90/samples_1x256x256x3.npz,2026-05-24T13:22:26.981234+00:00
late_seed90,minority-late,late,667,1000,3.5,90,1,0.24721263349056244,1.3975064754486084,81.4857439994812,/kaggle/working/minority-guidance/results/late_seed90/samples_1x256x256x3.npz,2026-05-24T13:23:53.195385+00:00
baseline_seed91,baseline,none,0,0,0.0,91,1,1.8960267880174797e-06,13.175749778747559,74.88737988471985,/kaggle/working/minority-guidance/results/baseline_seed91/samples_1x256x256x3.npz,2026-05-24T13:25:12.872743+00:00
full_seed91,minority-full,full,0,1000,3.5,91,1,0.6497294902801514,0.43119919300079346,93.25725102424622,/kaggle/working/minority-guidance/results/full_seed91/samples_1x256x256x3.npz,2026-05-24T13:26:50.933574+00:00
early_seed91,minority-early,early,0,333,3.5,91,1,0.3200460374355316,1.1392903327941895,81.60296440124512,/kaggle/working/minority-guidance/results/early_seed91/samples_1x256x256x3.npz,2026-05-24T13:28:17.887066+00:00
mid_seed91,minority-mid,mid,333,667,3.5,91,1,0.9785763621330261,0.0216564629226923,82.1692247390747,/kaggle/working/minority-guidance/results/mid_seed91/samples_1x256x256x3.npz,2026-05-24T13:29:44.770542+00:00
late_seed91,minority-late,late,667,1000,3.5,91,1,0.00010518802446313202,9.159761428833008,81.39484906196594,/kaggle/working/minority-guidance/results/late_seed91/samples_1x256x256x3.npz,2026-05-24T13:31:10.969615+00:00
baseline_seed92,baseline,none,0,0,0.0,92,1,2.724749265325954e-06,12.81313419342041,74.81347703933716,/kaggle/working/minority-guidance/results/baseline_seed92/samples_1x256x256x3.npz,2026-05-24T13:32:30.565525+00:00
full_seed92,minority-full,full,0,1000,3.5,92,1,0.8187097311019897,0.20002567768096924,93.12124681472778,/kaggle/working/minority-guidance/results/full_seed92/samples_1x256x256x3.npz,2026-05-24T13:34:08.417602+00:00
early_seed92,minority-early,early,0,333,3.5,92,1,2.339861930522602e-05,10.662833213806152,81.16204524040222,/kaggle/working/minority-guidance/results/early_seed92/samples_1x256x256x3.npz,2026-05-24T13:35:34.257369+00:00
mid_seed92,minority-mid,mid,333,667,3.5,92,1,0.0025299268309026957,5.979564666748047,81.47541403770447,/kaggle/working/minority-guidance/results/mid_seed92/samples_1x256x256x3.npz,2026-05-24T13:37:00.531734+00:00
late_seed92,minority-late,late,667,1000,3.5,92,1,0.010703840292990208,4.5371527671813965,81.28495764732361,/kaggle/working/minority-guidance/results/late_seed92/samples_1x256x256x3.npz,2026-05-24T13:38:26.639508+00:00
baseline_seed93,baseline,none,0,0,0.0,93,1,2.812384764183662e-06,12.781477928161621,74.67269039154053,/kaggle/working/minority-guidance/results/baseline_seed93/samples_1x256x256x3.npz,2026-05-24T13:39:46.119799+00:00
full_seed93,minority-full,full,0,1000,3.5,93,1,0.4940043091773987,0.7052110433578491,92.99924063682556,/kaggle/working/minority-guidance/results/full_seed93/samples_1x256x256x3.npz,2026-05-24T13:41:23.803639+00:00
early_seed93,minority-early,early,0,333,3.5,93,1,5.017096555093303e-06,12.202659606933594,81.21121430397034,/kaggle/working/minority-guidance/results/early_seed93/samples_1x256x256x3.npz,2026-05-24T13:42:49.807754+00:00
mid_seed93,minority-mid,mid,333,667,3.5,93,1,0.5975249409675598,0.5149592161178589,81.40109944343567,/kaggle/working/minority-guidance/results/mid_seed93/samples_1x256x256x3.npz,2026-05-24T13:44:15.981664+00:00
late_seed93,minority-late,late,667,1000,3.5,93,1,0.16311435401439667,1.8133037090301514,81.27298259735107,/kaggle/working/minority-guidance/results/late_seed93/samples_1x256x256x3.npz,2026-05-24T13:45:41.964620+00:00
baseline_seed94,baseline,none,0,0,0.0,94,1,0.021457888185977936,3.841662883758545,74.7176775932312,/kaggle/working/minority-guidance/results/baseline_seed94/samples_1x256x256x3.npz,2026-05-24T13:47:01.447499+00:00
full_seed94,minority-full,full,0,1000,3.5,94,1,0.16533927619457245,1.7997556924819946,93.16446232795715,/kaggle/working/minority-guidance/results/full_seed94/samples_1x256x256x3.npz,2026-05-24T13:48:39.347968+00:00
early_seed94,minority-early,early,0,333,3.5,94,1,0.10236023366451263,2.27925705909729,81.23571753501892,/kaggle/working/minority-guidance/results/early_seed94/samples_1x256x256x3.npz,2026-05-24T13:50:05.338689+00:00
mid_seed94,minority-mid,mid,333,667,3.5,94,1,0.26474249362945557,1.3289976119995117,81.45961570739746,/kaggle/working/minority-guidance/results/mid_seed94/samples_1x256x256x3.npz,2026-05-24T13:51:31.439811+00:00
late_seed94,minority-late,late,667,1000,3.5,94,1,8.989992784336209e-05,9.316813468933105,81.21220421791077,/kaggle/working/minority-guidance/results/late_seed94/samples_1x256x256x3.npz,2026-05-24T13:52:57.491223+00:00
baseline_seed95,baseline,none,0,0,0.0,95,1,2.175919007640914e-06,13.03805923461914,74.754474401474,/kaggle/working/minority-guidance/results/baseline_seed95/samples_1x256x256x3.npz,2026-05-24T13:54:16.995094+00:00
full_seed95,minority-full,full,0,1000,3.5,95,1,0.8821084499359131,0.12544025480747223,93.12162947654724,/kaggle/working/minority-guidance/results/full_seed95/samples_1x256x256x3.npz,2026-05-24T13:55:54.799833+00:00
early_seed95,minority-early,early,0,333,3.5,95,1,3.2515774819330545e-06,12.636369705200195,81.15632247924805,/kaggle/working/minority-guidance/results/early_seed95/samples_1x256x256x3.npz,2026-05-24T13:57:20.670863+00:00
mid_seed95,minority-mid,mid,333,667,3.5,95,1,0.0006532531697303057,7.333545684814453,81.36914825439453,/kaggle/working/minority-guidance/results/mid_seed95/samples_1x256x256x3.npz,2026-05-24T13:58:46.835521+00:00
late_seed95,minority-late,late,667,1000,3.5,95,1,0.4392242729663849,0.822745144367218,81.25271463394165,/kaggle/working/minority-guidance/results/late_seed95/samples_1x256x256x3.npz,2026-05-24T14:00:12.816906+00:00
baseline_seed96,baseline,none,0,0,0.0,96,1,3.0388989102902997e-07,15.006600379943848,74.78212833404541,/kaggle/working/minority-guidance/results/baseline_seed96/samples_1x256x256x3.npz,2026-05-24T14:01:32.350007+00:00
full_seed96,minority-full,full,0,1000,3.5,96,1,0.8487293124198914,0.16401496529579163,93.17048072814941,/kaggle/working/minority-guidance/results/full_seed96/samples_1x256x256x3.npz,2026-05-24T14:03:10.304051+00:00
early_seed96,minority-early,early,0,333,3.5,96,1,5.163161631571711e-07,14.476546287536621,81.21512651443481,/kaggle/working/minority-guidance/results/early_seed96/samples_1x256x256x3.npz,2026-05-24T14:04:36.293619+00:00
mid_seed96,minority-mid,mid,333,667,3.5,96,1,1.8809474568115547e-05,10.881149291992188,81.69132900238037,/kaggle/working/minority-guidance/results/mid_seed96/samples_1x256x256x3.npz,2026-05-24T14:06:02.634635+00:00
late_seed96,minority-late,late,667,1000,3.5,96,1,0.5158997774124146,0.6618427634239197,81.23944067955017,/kaggle/working/minority-guidance/results/late_seed96/samples_1x256x256x3.npz,2026-05-24T14:07:28.607177+00:00
baseline_seed97,baseline,none,0,0,0.0,97,1,9.54267852648627e-06,11.559736251831055,74.88359880447388,/kaggle/working/minority-guidance/results/baseline_seed97/samples_1x256x256x3.npz,2026-05-24T14:08:48.235712+00:00
full_seed97,minority-full,full,0,1000,3.5,97,1,0.3572743535041809,1.0292513370513916,93.23901224136353,/kaggle/working/minority-guidance/results/full_seed97/samples_1x256x256x3.npz,2026-05-24T14:10:26.170438+00:00
early_seed97,minority-early,early,0,333,3.5,97,1,0.006620960775762796,5.017514705657959,81.31251358985901,/kaggle/working/minority-guidance/results/early_seed97/samples_1x256x256x3.npz,2026-05-24T14:11:52.166201+00:00
mid_seed97,minority-mid,mid,333,667,3.5,97,1,8.064475696301088e-05,9.425457000732422,81.3475558757782,/kaggle/working/minority-guidance/results/mid_seed97/samples_1x256x256x3.npz,2026-05-24T14:13:18.294154+00:00
late_seed97,minority-late,late,667,1000,3.5,97,1,0.0009644694509916008,6.94393253326416,81.18899822235107,/kaggle/working/minority-guidance/results/late_seed97/samples_1x256x256x3.npz,2026-05-24T14:14:44.272543+00:00
baseline_seed98,baseline,none,0,0,0.0,98,1,2.7262090043222997e-06,12.81259822845459,74.80406284332275,/kaggle/working/minority-guidance/results/baseline_seed98/samples_1x256x256x3.npz,2026-05-24T14:16:03.896044+00:00
full_seed98,minority-full,full,0,1000,3.5,98,1,0.9256731271743774,0.07723411917686462,93.02271437644958,/kaggle/working/minority-guidance/results/full_seed98/samples_1x256x256x3.npz,2026-05-24T14:17:41.672538+00:00
early_seed98,minority-early,early,0,333,3.5,98,1,0.0006248464924283326,7.378004550933838,81.25993847846985,/kaggle/working/minority-guidance/results/early_seed98/samples_1x256x256x3.npz,2026-05-24T14:19:07.698092+00:00
mid_seed98,minority-mid,mid,333,667,3.5,98,1,0.515171468257904,0.663255512714386,81.54421353340149,/kaggle/working/minority-guidance/results/mid_seed98/samples_1x256x256x3.npz,2026-05-24T14:20:33.962535+00:00
late_seed98,minority-late,late,667,1000,3.5,98,1,0.8903558850288391,0.11613404750823975,81.45965099334717,/kaggle/working/minority-guidance/results/late_seed98/samples_1x256x256x3.npz,2026-05-24T14:22:00.175065+00:00
baseline_seed99,baseline,none,0,0,0.0,99,1,1.5393550256703747e-06,13.384146690368652,74.81275868415833,/kaggle/working/minority-guidance/results/baseline_seed99/samples_1x256x256x3.npz,2026-05-24T14:23:19.743480+00:00
full_seed99,minority-full,full,0,1000,3.5,99,1,0.7388915419578552,0.30260416865348816,93.01873898506165,/kaggle/working/minority-guidance/results/full_seed99/samples_1x256x256x3.npz,2026-05-24T14:24:57.649987+00:00
early_seed99,minority-early,early,0,333,3.5,99,1,1.8317178955840063e-06,13.210256576538086,81.21243071556091,/kaggle/working/minority-guidance/results/early_seed99/samples_1x256x256x3.npz,2026-05-24T14:26:23.626005+00:00
mid_seed99,minority-mid,mid,333,667,3.5,99,1,4.930787326884456e-06,12.220011711120605,81.39685082435608,/kaggle/working/minority-guidance/results/mid_seed99/samples_1x256x256x3.npz,2026-05-24T14:27:49.679056+00:00
late_seed99,minority-late,late,667,1000,3.5,99,1,2.337671503482852e-05,10.66377067565918,81.25902485847473,/kaggle/working/minority-guidance/results/late_seed99/samples_1x256x256x3.npz,2026-05-24T14:29:15.734910+00:00
baseline_seed100,baseline,none,0,0,0.0,100,1,5.745770067733247e-06,12.067047119140625,74.86721086502075,/kaggle/working/minority-guidance/results/baseline_seed100/samples_1x256x256x3.npz,2026-05-24T14:30:35.247530+00:00
full_seed100,minority-full,full,0,1000,3.5,100,1,0.9179046750068665,0.08566170930862427,92.97247314453125,/kaggle/working/minority-guidance/results/full_seed100/samples_1x256x256x3.npz,2026-05-24T14:32:12.949467+00:00
early_seed100,minority-early,early,0,333,3.5,100,1,7.7074200817151e-06,11.773326873779297,81.35629081726074,/kaggle/working/minority-guidance/results/early_seed100/samples_1x256x256x3.npz,2026-05-24T14:33:39.058198+00:00
mid_seed100,minority-mid,mid,333,667,3.5,100,1,0.005632357206195593,5.179226875305176,81.31355881690979,/kaggle/working/minority-guidance/results/mid_seed100/samples_1x256x256x3.npz,2026-05-24T14:35:05.194539+00:00
late_seed100,minority-late,late,667,1000,3.5,100,1,5.2015725486853626e-06,12.166549682617188,81.86869788169861,/kaggle/working/minority-guidance/results/late_seed100/samples_1x256x256x3.npz,2026-05-24T14:36:31.772476+00:00
